season,week,team_abbr,opponent_abbr,home,role,result,score,spread,over_under
2023,16,CAR,GB,False,Underdog,,,-3.5,O 39.5
2023,16,CLE,HOU,True,Favorite,W,36-22,-3.0,O 40
2023,16,HOU,CLE,False,Underdog,,,-3.0,O 40
2023,16,DET,MIN,True,Favorite,W,30-24,-2.5,O 47.5
2023,16,MIN,DET,False,Underdog,,,-2.5,O 47.5
2023,16,NYJ,WAS,False,Favorite,W,30-28,-3.0,O 36.5
2023,16,WAS,NYJ,True,Underdog,,,-3.0,O 36.5
2023,16,SEA,TEN,True,Favorite,W,20-17,0.0,U 42.5
2023,16,TEN,SEA,False,Underdog,,,0.0,U 42.5
2023,16,JAX,TB,True,Favorite,L,12-30,-2.5,U 43.5
2023,16,TB,JAX,False,Underdog,,,-2.5,U 43.5
2023,16,CHI,ARI,False,Favorite,W,27-16,-4.5,O 42.5
2023,16,ARI,CHI,True,Underdog,,,-4.5,O 42.5
2023,16,MIA,DAL,False,Favorite,W,22-20,-1.5,U 48.5
2023,16,DAL,MIA,True,Underdog,,,-1.5,U 48.5
2023,16,DEN,NE,False,Favorite,L,23-26,-7.0,O 37
2023,16,NE,DEN,True,Underdog,,,-7.0,O 37
2023,16,KC,LV,False,Favorite,L,14-20,-10.5,U 40.5
2023,16,LV,KC,True,Underdog,,,-10.5,U 40.5
2023,16,PHI,NYG,False,Favorite,W,33-25,-14.0,O 41.5
2023,16,NYG,PHI,True,Underdog,,,-14.0,O 41.5
2023,16,SF,BAL,False,Favorite,L,19-33,-6.5,O 47
2023,16,BAL,SF,True,Underdog,,,-6.5,O 47
2023,17,CLE,NYJ,False,Favorite,W,37-20,-7.0,O 33.5
2023,17,NYJ,CLE,True,Underdog,,,-7.0,O 33.5
2023,17,DAL,DET,False,Favorite,W,20-19,-5.0,U 53.5
2023,17,DET,DAL,True,Underdog,,,-5.0,U 53.5
2023,17,BAL,MIA,False,Favorite,W,56-19,-3.5,O 46.5
2023,17,MIA,BAL,True,Underdog,,,-3.5,O 46.5
2023,17,BUF,NE,False,Favorite,W,27-21,-14.5,O 40
2023,17,NE,BUF,True,Underdog,,,-14.5,O 40
2023,17,CHI,ATL,False,Favorite,W,37-17,-2.5,O 39
2023,17,ATL,CHI,True,Underdog,,,-2.5,O 39
2023,17,HOU,TEN,False,Favorite,W,26-3,-5.5,U 44
2023,17,TEN,HOU,True,Underdog,,,-5.5,U 44
2023,17,IND,LV,False,Favorite,W,23-20,-3.5,O 42.5
2023,17,LV,IND,True,Underdog,,,-3.5,O 42.5
2023,17,JAX,CAR,False,Favorite,W,26-0,-3.5,U 38.5
2023,17,CAR,JAX,True,Underdog,,,-3.5,U 38.5
2023,17,LA,NYG,True,Favorite,W,26-25,-6.5,O 43.5
2023,17,NYG,LA,False,Underdog,,,-6.5,O 43.5
2023,17,PHI,ARI,False,Favorite,L,31-35,-12.5,O 48
2023,17,ARI,PHI,True,Underdog,,,-12.5,O 48
2023,17,TB,NO,False,Favorite,L,13-23,-2.5,U 42.5
2023,17,NO,TB,True,Underdog,,,-2.5,U 42.5
2023,17,SF,WAS,True,Favorite,W,27-10,-14.0,U 48.5
2023,17,WAS,SF,False,Underdog,,,-14.0,U 48.5
2023,17,SEA,PIT,False,Favorite,L,23-30,-4.5,O 40.5
2023,17,PIT,SEA,True,Underdog,,,-4.5,O 40.5
2023,17,DEN,LAC,False,Favorite,W,16-9,-3.5,U 39.5
2023,17,LAC,DEN,True,Underdog,,,-3.5,U 39.5
2023,17,KC,CIN,False,Favorite,W,25-17,-7.0,U 45.5
2023,17,CIN,KC,True,Underdog,,,-7.0,U 45.5
2023,17,MIN,GB,False,Favorite,L,10-33,-1.5,O 42.5
2023,17,GB,MIN,True,Underdog,,,-1.5,O 42.5
2023,18,PIT,BAL,True,Favorite,W,17-10,-3.0,U 34
2023,18,BAL,PIT,False,Underdog,,,-3.0,U 34
2023,18,HOU,IND,True,Favorite,W,23-19,-1.5,U 47.5
2023,18,IND,HOU,False,Underdog,,,-1.5,U 47.5
2023,18,TB,CAR,True,Favorite,W,9-0,-4.0,U 36.5
2023,18,CAR,TB,False,Underdog,,,-4.0,U 36.5
2023,18,CIN,CLE,False,Favorite,W,31-14,-7.5,O 37
2023,18,CLE,CIN,True,Underdog,,,-7.5,O 37
2023,18,DET,MIN,False,Favorite,W,30-20,-3.5,O 47.5
2023,18,MIN,DET,True,Underdog,,,-3.5,O 47.5
2023,18,NE,NYJ,False,Favorite,L,3-17,-2.0,U 28.5
2023,18,NYJ,NE,True,Underdog,,,-2.0,U 28.5
2023,18,NO,ATL,False,Favorite,W,48-17,-3.0,O 42
2023,18,ATL,NO,True,Underdog,,,-3.0,O 42
2023,18,JAX,TEN,True,Favorite,L,20-28,-3.5,O 41.5
2023,18,TEN,JAX,False,Underdog,,,-3.5,O 41.5
2023,18,SEA,ARI,True,Favorite,W,21-20,-3.0,U 47.5
2023,18,ARI,SEA,False,Underdog,,,-3.0,U 47.5
2023,18,GB,CHI,False,Favorite,W,17-9,-3.0,U 46
2023,18,CHI,GB,True,Underdog,,,-3.0,U 46
2023,18,LV,DEN,False,Favorite,W,27-14,-3.0,O 37.5
2023,18,DEN,LV,True,Underdog,,,-3.0,O 37.5
2023,18,LAC,KC,False,Favorite,L,12-13,-3.5,U 35
2023,18,KC,LAC,True,Underdog,,,-3.5,U 35
2023,18,PHI,NYG,True,Favorite,L,10-27,-5.0,U 42.5
2023,18,NYG,PHI,False,Underdog,,,-5.0,U 42.5
2023,18,SF,LA,False,Favorite,L,20-21,-5.5,O 40
2023,18,LA,SF,True,Underdog,,,-5.5,O 40
2023,18,DAL,WAS,True,Favorite,W,38-10,-13.0,O 47.5
2023,18,WAS,DAL,False,Underdog,,,-13.0,O 47.5
2023,18,BUF,MIA,True,Favorite,W,21-14,-2.5,U 48
2023,18,MIA,BUF,False,Underdog,,,-2.5,U 48
2023,19,CLE,HOU,True,Favorite,L,14-45,-2.0,O 44.5
2023,19,HOU,CLE,False,Underdog,,,-2.0,O 44.5
2023,19,KC,MIA,False,Favorite,W,26-7,-4.5,U 43.5
2023,19,MIA,KC,True,Underdog,,,-4.5,U 43.5
2023,19,DAL,GB,False,Favorite,L,32-48,-7.0,O 52
2023,19,GB,DAL,True,Underdog,,,-7.0,O 52
2023,19,DET,LA,False,Favorite,W,24-23,-3.0,U 53
2023,19,LA,DET,True,Underdog,,,-3.0,U 53
2023,19,BUF,PIT,False,Favorite,W,31-17,-10.0,O 39.5
2023,19,PIT,BUF,True,Underdog,,,-10.0,O 39.5
2023,19,PHI,TB,True,Favorite,L,9-32,-2.5,U 43
2023,19,TB,PHI,False,Underdog,,,-2.5,U 43
2023,20,BAL,HOU,False,Favorite,W,34-10,-10.0,P 44
2023,20,HOU,BAL,True,Underdog,,,-10.0,P 44
2023,20,SF,GB,False,Favorite,W,24-21,-10.5,U 50.5
2023,20,GB,SF,True,Underdog,,,-10.5,U 50.5
2023,20,DET,TB,False,Favorite,W,31-23,-6.0,O 49.5
2023,20,TB,DET,True,Underdog,,,-6.0,O 49.5
2023,20,BUF,KC,False,Favorite,L,24-27,-2.5,O 45.5
2023,20,KC,BUF,True,Underdog,,,-2.5,O 45.5
2023,21,BAL,KC,False,Favorite,L,10-17,-4.5,U 44.5
2023,21,KC,BAL,True,Underdog,,,-4.5,U 44.5
2023,21,SF,DET,False,Favorite,W,34-31,-7.5,O 53
2023,21,DET,SF,True,Underdog,,,-7.5,O 53
2023,22,SF,KC,True,Favorite,L,22-25,-2.0,P 47
2023,22,KC,SF,False,Underdog,,,-2.0,P 47
2024,1,KC,BAL,False,Favorite,W,27-20,-3.0,O 46
2024,1,BAL,KC,True,Underdog,,,-3.0,O 46
2024,1,PHI,GB,True,Favorite,W,34-29,-1.5,O 49.5
2024,1,GB,PHI,False,Underdog,,,-1.5,O 49.5
2024,1,ATL,PIT,False,Favorite,L,10-18,-4.0,U 43
2024,1,PIT,ATL,True,Underdog,,,-4.0,U 43
2024,1,BUF,ARI,False,Favorite,W,34-28,-6.5,O 46
2024,1,ARI,BUF,True,Underdog,,,-6.5,O 46
2024,1,CHI,TEN,False,Favorite,W,24-17,-4.0,U 43
2024,1,TEN,CHI,True,Underdog,,,-4.0,U 43
2024,1,CIN,NE,False,Favorite,L,10-16,-7.5,U 40.5
2024,1,NE,CIN,True,Underdog,,,-7.5,U 40.5
2024,1,HOU,IND,True,Favorite,W,29-27,-3.0,O 48
2024,1,IND,HOU,False,Underdog,,,-3.0,O 48
2024,1,MIA,JAX,False,Favorite,W,20-17,-3.5,U 49.5
2024,1,JAX,MIA,True,Underdog,,,-3.5,U 49.5
2024,1,NO,CAR,False,Favorite,W,47-10,-3.5,O 41.5
2024,1,CAR,NO,True,Underdog,,,-3.5,O 41.5
2024,1,MIN,NYG,True,Favorite,W,28-6,-1.0,U 42
2024,1,NYG,MIN,False,Underdog,,,-1.0,U 42
2024,1,LAC,LV,False,Favorite,W,22-10,-3.0,U 40.5
2024,1,LV,LAC,True,Underdog,,,-3.0,U 40.5
2024,1,SEA,DEN,False,Favorite,W,26-20,-6.5,O 42.5
2024,1,DEN,SEA,True,Underdog,,,-6.5,O 42.5
2024,1,CLE,DAL,False,Favorite,L,17-33,-2.0,O 42
2024,1,DAL,CLE,True,Underdog,,,-2.0,O 42
2024,1,TB,WAS,False,Favorite,W,37-20,-4.0,O 42.5
2024,1,WAS,TB,True,Underdog,,,-4.0,O 42.5
2024,1,DET,LA,False,Favorite,W,26-20,-5.5,U 53.5
2024,1,LA,DET,True,Underdog,,,-5.5,U 53.5
2024,1,SF,NYJ,False,Favorite,W,32-19,-3.5,O 43
2024,1,NYJ,SF,True,Underdog,,,-3.5,O 43
2024,2,MIA,BUF,False,Favorite,L,10-31,-2.5,U 49
2024,2,BUF,MIA,True,Underdog,,,-2.5,U 49
2024,2,BAL,LV,False,Favorite,L,23-26,-8.5,O 42.5
2024,2,LV,BAL,True,Underdog,,,-8.5,O 42.5
2024,2,LAC,CAR,True,Favorite,W,26-3,-4.5,U 38.5
2024,2,CAR,LAC,False,Underdog,,,-4.5,U 38.5
2024,2,DAL,NO,False,Favorite,L,19-44,-6.5,O 47
2024,2,NO,DAL,True,Underdog,,,-6.5,O 47
2024,2,DET,TB,False,Favorite,L,16-20,-7.5,U 51.5
2024,2,TB,DET,True,Underdog,,,-7.5,U 51.5
2024,2,IND,GB,True,Favorite,L,10-16,-2.5,U 41.5
2024,2,GB,IND,False,Underdog,,,-2.5,U 41.5
2024,2,JAX,CLE,False,Favorite,L,13-18,-3.0,U 41
2024,2,CLE,JAX,True,Underdog,,,-3.0,U 41
2024,2,SF,MIN,True,Favorite,L,17-23,-4.0,U 46.5
2024,2,MIN,SF,False,Underdog,,,-4.0,U 46.5
2024,2,SEA,NE,True,Favorite,W,23-20,0.0,O 39
2024,2,NE,SEA,False,Underdog,,,0.0,O 39
2024,2,NYJ,TEN,True,Favorite,W,24-17,-3.5,P 41
2024,2,TEN,NYJ,False,Underdog,,,-3.5,P 41
2024,2,WAS,NYG,False,Favorite,W,21-18,-1.5,U 43
2024,2,NYG,WAS,True,Underdog,,,-1.5,U 43
2024,2,ARI,LA,False,Favorite,W,41-10,-1.0,O 47.5
2024,2,LA,ARI,True,Underdog,,,-1.0,O 47.5
2024,2,PIT,DEN,True,Favorite,W,13-6,-2.5,U 36.5
2024,2,DEN,PIT,False,Underdog,,,-2.5,U 36.5
2024,2,KC,CIN,False,Favorite,W,26-25,-6.5,O 47.5
2024,2,CIN,KC,True,Underdog,,,-6.5,O 47.5
2024,2,HOU,CHI,False,Favorite,W,19-13,-6.5,U 45.5
2024,2,CHI,HOU,True,Underdog,,,-6.5,U 45.5
2024,2,PHI,ATL,False,Favorite,L,21-22,-5.5,U 46.5
2024,2,ATL,PHI,True,Underdog,,,-5.5,U 46.5
2024,3,NYJ,NE,False,Favorite,W,24-3,-6.5,U 39.5
2024,3,NE,NYJ,True,Underdog,,,-6.5,U 39.5
2024,3,CLE,NYG,False,Favorite,L,15-21,-6.5,U 38
2024,3,NYG,CLE,True,Underdog,,,-6.5,U 38
2024,3,IND,CHI,False,Favorite,W,21-16,-2.0,U 43.5
2024,3,CHI,IND,True,Underdog,,,-2.0,U 43.5
2024,3,HOU,MIN,True,Favorite,L,7-34,-1.5,U 46.5
2024,3,MIN,HOU,False,Underdog,,,-1.5,U 46.5
2024,3,NO,PHI,False,Favorite,L,12-15,-2.5,U 49
2024,3,PHI,NO,True,Underdog,,,-2.5,U 49
2024,3,PIT,LAC,False,Favorite,W,20-10,-2.5,U 36
2024,3,LAC,PIT,True,Underdog,,,-2.5,U 36
2024,3,TB,DEN,False,Favorite,L,7-26,-6.0,U 40.5
2024,3,DEN,TB,True,Underdog,,,-6.0,U 40.5
2024,3,TEN,GB,False,Favorite,L,14-30,-3.0,O 37
2024,3,GB,TEN,True,Underdog,,,-3.0,O 37
2024,3,LV,CAR,False,Favorite,L,22-36,-5.5,O 40
2024,3,CAR,LV,True,Underdog,,,-5.5,O 40
2024,3,SEA,MIA,False,Favorite,W,24-3,-4.0,U 41.5
2024,3,MIA,SEA,True,Underdog,,,-4.0,U 41.5
2024,3,DET,ARI,True,Favorite,W,20-13,-3.0,U 51.5
2024,3,ARI,DET,False,Underdog,,,-3.0,U 51.5
2024,3,BAL,DAL,True,Favorite,W,28-25,-1.5,O 47.5
2024,3,DAL,BAL,False,Underdog,,,-1.5,O 47.5
2024,3,SF,LA,True,Favorite,L,24-27,-6.0,O 44.5
2024,3,LA,SF,False,Underdog,,,-6.0,O 44.5
2024,3,KC,ATL,True,Favorite,W,22-17,-3.0,U 46.5
2024,3,ATL,KC,False,Underdog,,,-3.0,U 46.5
2024,3,BUF,JAX,False,Favorite,W,47-10,-4.5,O 46.5
2024,3,JAX,BUF,True,Underdog,,,-4.5,O 46.5
2024,3,CIN,WAS,False,Favorite,L,33-38,-7.5,O 46.5
2024,3,WAS,CIN,True,Underdog,,,-7.5,O 46.5
2024,4,DAL,NYG,True,Favorite,W,20-15,-5.5,U 45
2024,4,NYG,DAL,False,Underdog,,,-5.5,U 45
2024,4,ATL,NO,False,Favorite,W,26-24,-2.5,O 42.5
2024,4,NO,ATL,True,Underdog,,,-2.5,O 42.5
2024,4,CIN,CAR,True,Favorite,W,34-24,-5.5,O 46.5
2024,4,CAR,CIN,False,Underdog,,,-5.5,O 46.5
2024,4,CHI,LA,False,Favorite,W,24-18,-3.0,O 40.5
2024,4,LA,CHI,True,Underdog,,,-3.0,O 40.5
2024,4,GB,MIN,False,Favorite,L,29-31,-2.5,O 44
2024,4,MIN,GB,True,Underdog,,,-2.5,O 44
2024,4,HOU,JAX,False,Favorite,W,24-20,-5.5,U 44.5
2024,4,JAX,HOU,True,Underdog,,,-5.5,U 44.5
2024,4,PIT,IND,True,Favorite,L,24-27,-2.5,O 41
2024,4,IND,PIT,False,Underdog,,,-2.5,O 41
2024,4,NYJ,DEN,False,Favorite,L,9-10,-8.0,U 39.5
2024,4,DEN,NYJ,True,Underdog,,,-8.0,U 39.5
2024,4,PHI,TB,True,Favorite,L,16-33,-1.0,O 42.5
2024,4,TB,PHI,False,Underdog,,,-1.0,O 42.5
2024,4,ARI,WAS,False,Favorite,L,14-42,-3.5,O 48.5
2024,4,WAS,ARI,True,Underdog,,,-3.5,O 48.5
2024,4,SF,NE,False,Favorite,W,30-13,-10.5,O 42
2024,4,NE,SF,True,Underdog,,,-10.5,O 42
2024,4,CLE,LV,True,Favorite,L,16-20,-2.5,U 37
2024,4,LV,CLE,False,Underdog,,,-2.5,U 37
2024,4,KC,LAC,True,Favorite,W,17-10,0.0,U 41.5
2024,4,LAC,KC,False,Underdog,,,0.0,U 41.5
2024,4,BAL,BUF,False,Favorite,W,35-10,-2.5,U 47.5
2024,4,BUF,BAL,True,Underdog,,,-2.5,U 47.5
2024,4,MIA,TEN,False,Favorite,L,12-31,-2.5,O 37.5
2024,4,TEN,MIA,True,Underdog,,,-2.5,O 37.5
2024,4,DET,SEA,False,Favorite,W,42-29,-4.5,O 47
2024,4,SEA,DET,True,Underdog,,,-4.5,O 47
2024,5,ATL,TB,False,Favorite,W,36-30,-2.5,O 44
2024,5,TB,ATL,True,Underdog,,,-2.5,O 44
2024,5,MIN,NYJ,True,Favorite,W,23-17,-2.5,U 42
2024,5,NYJ,MIN,False,Underdog,,,-2.5,U 42
2024,5,CHI,CAR,False,Favorite,W,36-10,-4.0,O 40
2024,5,CAR,CHI,True,Underdog,,,-4.0,O 40
2024,5,BAL,CIN,True,Favorite,W,41-38,-2.5,O 48.5
2024,5,CIN,BAL,False,Underdog,,,-2.5,O 48.5
2024,5,HOU,BUF,False,Favorite,W,23-20,-1.5,U 48
2024,5,BUF,HOU,True,Underdog,,,-1.5,U 48
2024,5,JAX,IND,False,Favorite,W,37-34,-3.5,O 44.5
2024,5,IND,JAX,True,Underdog,,,-3.5,O 44.5
2024,5,MIA,NE,True,Favorite,W,15-10,-2.0,U 37
2024,5,NE,MIA,False,Underdog,,,-2.0,U 37
2024,5,WAS,CLE,False,Favorite,W,34-13,-3.0,O 43.5
2024,5,CLE,WAS,True,Underdog,,,-3.0,O 43.5
2024,5,DEN,LV,False,Favorite,W,34-18,-3.0,O 36
2024,5,LV,DEN,True,Underdog,,,-3.0,O 36
2024,5,SF,ARI,False,Favorite,L,23-24,-7.5,U 49
2024,5,ARI,SF,True,Underdog,,,-7.5,U 49
2024,5,GB,LA,True,Favorite,W,24-19,-3.0,U 49.5
2024,5,LA,GB,False,Underdog,,,-3.0,U 49.5
2024,5,SEA,NYG,False,Favorite,L,20-29,-7.0,O 42.5
2024,5,NYG,SEA,True,Underdog,,,-7.0,O 42.5
2024,5,PIT,DAL,False,Favorite,L,17-20,-2.5,U 44
2024,5,DAL,PIT,True,Underdog,,,-2.5,U 44
2024,5,KC,NO,False,Favorite,W,26-13,-5.0,U 43
2024,5,NO,KC,True,Underdog,,,-5.0,U 43
2024,6,SF,SEA,True,Favorite,W,36-24,-3.5,O 48.5
2024,6,SEA,SF,False,Underdog,,,-3.5,O 48.5
2024,6,JAX,CHI,True,Favorite,L,16-35,-1.5,O 44.5
2024,6,CHI,JAX,False,Underdog,,,-1.5,O 44.5
2024,6,BAL,WAS,False,Favorite,W,30-23,0.0,O 50.5
2024,6,WAS,BAL,True,Underdog,,,0.0,O 50.5
2024,6,GB,ARI,False,Favorite,W,34-13,-5.5,P 47
2024,6,ARI,GB,True,Underdog,,,-5.5,P 47
2024,6,HOU,NE,True,Favorite,W,41-21,-6.5,O 39.5
2024,6,NE,HOU,False,Underdog,,,-6.5,O 39.5
2024,6,TB,NO,True,Favorite,W,51-27,-3.5,O 42.5
2024,6,NO,TB,False,Underdog,,,-3.5,O 42.5
2024,6,PHI,CLE,False,Favorite,W,20-16,-8.5,U 42
2024,6,CLE,PHI,True,Underdog,,,-8.5,U 42
2024,6,TEN,IND,False,Favorite,L,17-20,-2.5,U 41.5
2024,6,IND,TEN,True,Underdog,,,-2.5,U 41.5
2024,6,LAC,DEN,True,Favorite,W,23-16,-3.0,O 37.5
2024,6,DEN,LAC,False,Underdog,,,-3.0,O 37.5
2024,6,PIT,LV,True,Favorite,W,32-13,-3.5,O 37
2024,6,LV,PIT,False,Underdog,,,-3.5,O 37
2024,6,ATL,CAR,True,Favorite,W,38-20,-6.0,O 45.5
2024,6,CAR,ATL,False,Underdog,,,-6.0,O 45.5
2024,6,DET,DAL,True,Favorite,W,47-9,-3.5,O 53.5
2024,6,DAL,DET,False,Underdog,,,-3.5,O 53.5
2024,6,CIN,NYG,True,Favorite,W,17-7,-4.5,U 46
2024,6,NYG,CIN,False,Underdog,,,-4.5,U 46
2024,6,BUF,NYJ,True,Favorite,W,23-20,-1.5,O 42
2024,6,NYJ,BUF,False,Underdog,,,-1.5,O 42
2024,7,DEN,NO,True,Favorite,W,33-10,-2.5,O 37
2024,7,NO,DEN,False,Underdog,,,-2.5,O 37
2024,7,JAX,NE,True,Favorite,W,32-16,-7.0,O 41.5
2024,7,NE,JAX,False,Underdog,,,-7.0,O 41.5
2024,7,ATL,SEA,False,Favorite,L,14-34,-3.0,U 51.5
2024,7,SEA,ATL,True,Underdog,,,-3.0,U 51.5
2024,7,BUF,TEN,False,Favorite,W,34-10,-9.5,O 41
2024,7,TEN,BUF,True,Underdog,,,-9.5,O 41
2024,7,CIN,CLE,True,Favorite,W,21-14,-5.5,U 42.5
2024,7,CLE,CIN,False,Underdog,,,-5.5,U 42.5
2024,7,GB,HOU,False,Favorite,W,24-22,-3.0,U 47.5
2024,7,HOU,GB,True,Underdog,,,-3.0,U 47.5
2024,7,IND,MIA,False,Favorite,W,16-10,-3.0,U 44
2024,7,MIA,IND,True,Underdog,,,-3.0,U 44
2024,7,MIN,DET,False,Favorite,L,29-31,-1.5,O 50
2024,7,DET,MIN,True,Underdog,,,-1.5,O 50
2024,7,PHI,NYG,True,Favorite,W,28-3,-3.0,U 41.5
2024,7,NYG,PHI,False,Underdog,,,-3.0,U 41.5
2024,7,LA,LV,False,Favorite,W,20-15,-7.0,U 43.5
2024,7,LV,LA,True,Underdog,,,-7.0,U 43.5
2024,7,WAS,CAR,False,Favorite,W,40-7,-10.0,U 51
2024,7,CAR,WAS,True,Underdog,,,-10.0,U 51
2024,7,SF,KC,False,Favorite,L,18-28,-2.5,U 48
2024,7,KC,SF,True,Underdog,,,-2.5,U 48
2024,7,NYJ,PIT,True,Favorite,L,15-37,-2.5,O 40
2024,7,PIT,NYJ,False,Underdog,,,-2.5,O 40
2024,7,BAL,TB,True,Favorite,W,41-31,-4.5,O 51
2024,7,TB,BAL,False,Underdog,,,-4.5,O 51
2024,7,LAC,ARI,True,Favorite,L,15-17,-1.0,U 44.5
2024,7,ARI,LAC,False,Underdog,,,-1.0,U 44.5
2024,8,MIN,LA,True,Favorite,L,20-30,-2.5,O 47
2024,8,LA,MIN,False,Underdog,,,-2.5,O 47
2024,8,CIN,PHI,False,Favorite,L,17-37,-2.5,O 47.5
2024,8,PHI,CIN,True,Underdog,,,-2.5,O 47.5
2024,8,BAL,CLE,True,Favorite,L,24-29,-7.5,O 44.5
2024,8,CLE,BAL,False,Underdog,,,-7.5,O 44.5
2024,8,DET,TEN,False,Favorite,W,52-14,-12.5,O 45.5
2024,8,TEN,DET,True,Underdog,,,-12.5,O 45.5
2024,8,HOU,IND,False,Favorite,W,23-20,-4.5,U 45
2024,8,IND,HOU,True,Underdog,,,-4.5,U 45
2024,8,GB,JAX,True,Favorite,W,30-27,-3.5,O 49
2024,8,JAX,GB,False,Underdog,,,-3.5,O 49
2024,8,MIA,ARI,False,Favorite,L,27-28,-5.0,O 46.5
2024,8,ARI,MIA,True,Underdog,,,-5.0,O 46.5
2024,8,NYJ,NE,True,Favorite,L,22-25,-7.0,O 41.5
2024,8,NE,NYJ,False,Underdog,,,-7.0,O 41.5
2024,8,ATL,TB,True,Favorite,W,31-26,-1.5,O 47.5
2024,8,TB,ATL,False,Underdog,,,-1.5,O 47.5
2024,8,LAC,NO,False,Favorite,W,26-8,-7.5,U 41.5
2024,8,NO,LAC,True,Underdog,,,-7.5,U 41.5
2024,8,BUF,SEA,True,Favorite,W,31-10,-3.0,U 45.5
2024,8,SEA,BUF,False,Underdog,,,-3.0,U 45.5
2024,8,DEN,CAR,False,Favorite,W,28-14,-13.0,O 40.5
2024,8,CAR,DEN,True,Underdog,,,-13.0,O 40.5
2024,8,KC,LV,True,Favorite,W,27-20,-8.5,O 43
2024,8,LV,KC,False,Underdog,,,-8.5,O 43
2024,8,WAS,CHI,False,Favorite,W,18-15,-1.5,U 46.5
2024,8,CHI,WAS,True,Underdog,,,-1.5,U 46.5
2024,8,SF,DAL,False,Favorite,W,30-24,-5.5,O 47.5
2024,8,DAL,SF,True,Underdog,,,-5.5,O 47.5
2024,8,PIT,NYG,False,Favorite,W,26-18,-6.0,O 37.5
2024,8,NYG,PIT,True,Underdog,,,-6.0,O 37.5
2024,9,NYJ,HOU,False,Favorite,W,21-13,-2.5,U 43
2024,9,HOU,NYJ,True,Underdog,,,-2.5,U 43
2024,9,ATL,DAL,False,Favorite,W,27-21,-3.0,U 52
2024,9,DAL,ATL,True,Underdog,,,-3.0,U 52
2024,9,BAL,DEN,False,Favorite,W,41-10,-9.0,O 46.5
2024,9,DEN,BAL,True,Underdog,,,-9.0,O 46.5
2024,9,BUF,MIA,False,Favorite,W,30-27,-6.0,O 49
2024,9,MIA,BUF,True,Underdog,,,-6.0,O 49
2024,9,NO,CAR,True,Favorite,L,22-23,-7.0,O 43.5
2024,9,CAR,NO,False,Underdog,,,-7.0,O 43.5
2024,9,CIN,LV,False,Favorite,W,41-24,-7.5,O 44.5
2024,9,LV,CIN,True,Underdog,,,-7.5,O 44.5
2024,9,LAC,CLE,True,Favorite,W,27-10,-2.0,U 41.5
2024,9,CLE,LAC,False,Underdog,,,-2.0,U 41.5
2024,9,WAS,NYG,True,Favorite,W,27-22,-4.0,O 44
2024,9,NYG,WAS,False,Underdog,,,-4.0,O 44
2024,9,TEN,NE,False,Favorite,W,20-17,-3.5,U 38.5
2024,9,NE,TEN,True,Underdog,,,-3.5,U 38.5
2024,9,ARI,CHI,False,Favorite,W,29-9,-1.5,U 44.5
2024,9,CHI,ARI,True,Underdog,,,-1.5,U 44.5
2024,9,PHI,JAX,False,Favorite,W,28-23,-7.5,O 46
2024,9,JAX,PHI,True,Underdog,,,-7.5,O 46
2024,9,DET,GB,True,Favorite,W,24-14,-2.5,U 48.5
2024,9,GB,DET,False,Underdog,,,-2.5,U 48.5
2024,9,LA,SEA,True,Favorite,W,26-20,-2.0,U 48.5
2024,9,SEA,LA,False,Underdog,,,-2.0,U 48.5
2024,9,MIN,IND,False,Favorite,W,21-13,-6.0,U 47
2024,9,IND,MIN,True,Underdog,,,-6.0,U 47
2024,9,KC,TB,False,Favorite,W,30-24,-9.0,O 45.5
2024,9,TB,KC,True,Underdog,,,-9.0,O 45.5
2024,10,BAL,CIN,False,Favorite,W,35-34,-6.0,O 53
2024,10,CIN,BAL,True,Underdog,,,-6.0,O 53
2024,10,NYG,CAR,True,Favorite,L,17-20,-6.5,U 40.5
2024,10,CAR,NYG,False,Underdog,,,-6.5,U 40.5
2024,10,CHI,NE,False,Favorite,L,3-19,-6.5,U 37.5
2024,10,NE,CHI,True,Underdog,,,-6.5,U 37.5
2024,10,BUF,IND,True,Favorite,W,30-20,-4.5,O 46.5
2024,10,IND,BUF,False,Underdog,,,-4.5,O 46.5
2024,10,MIN,JAX,True,Favorite,W,12-7,-7.0,U 42.5
2024,10,JAX,MIN,False,Underdog,,,-7.0,U 42.5
2024,10,KC,DEN,False,Favorite,W,16-14,-7.0,U 42.5
2024,10,DEN,KC,True,Underdog,,,-7.0,U 42.5
2024,10,ATL,NO,True,Favorite,L,17-20,-3.5,U 47.5
2024,10,NO,ATL,False,Underdog,,,-3.5,U 47.5
2024,10,SF,TB,True,Favorite,W,23-20,-6.5,U 50.5
2024,10,TB,SF,False,Underdog,,,-6.5,U 50.5
2024,10,WAS,PIT,False,Favorite,L,27-28,-2.0,O 45.5
2024,10,PIT,WAS,True,Underdog,,,-2.0,O 45.5
2024,10,LAC,TEN,False,Favorite,W,27-17,-8.5,O 39.5
2024,10,TEN,LAC,True,Underdog,,,-8.5,O 39.5
2024,10,NYJ,ARI,True,Favorite,L,6-31,-2.0,U 46
2024,10,ARI,NYJ,False,Underdog,,,-2.0,U 46
2024,10,PHI,DAL,True,Favorite,W,34-6,-7.0,U 44.5
2024,10,DAL,PHI,False,Underdog,,,-7.0,U 44.5
2024,10,DET,HOU,True,Favorite,W,26-23,-4.0,P 49
2024,10,HOU,DET,False,Underdog,,,-4.0,P 49
